#Point,X(min),Y(Counts)
707,0.236,5.75384625580783E-05
708,0.236,5.71877668369091E-05
709,0.237,5.72546279974868E-05
710,0.237,5.65913105779649E-05
711,0.237,5.59918432505883E-05
712,0.238,5.7852049342467E-05
713,0.238,6.16748736989816E-05
714,0.238,6.49093099158133E-05
715,0.239,6.53616843443523E-05
716,0.239,6.36032727701677E-05
717,0.239,6.06684488919225E-05
718,0.240,5.82903307574909E-05
719,0.240,5.69644128395026E-05
720,0.240,5.64674652230414E-05
721,0.241,5.67882818805344E-05
722,0.241,5.81999766454071E-05
723,0.241,5.87835421122983E-05
724,0.242,6.02599279728618E-05
725,0.242,6.1204912645477E-05
726,0.242,6.26040750788244E-05
727,0.243,6.20141234997632E-05
728,0.243,5.96482922892648E-05
729,0.243,5.87520996092437E-05
730,0.244,5.81486561273985E-05
731,0.244,5.72367987223179E-05
732,0.244,5.70731973374864E-05
733,0.245,5.77994052778947E-05
734,0.245,5.91902569417773E-05
735,0.245,5.92143510040145E-05
736,0.246,5.84316414122783E-05
737,0.246,5.79830032453932E-05
738,0.246,5.8064566802383E-05
739,0.247,5.86492159230232E-05
740,0.247,5.92654316292084E-05
741,0.247,5.96692539579679E-05
742,0.248,5.97561144586012E-05
743,0.248,6.02543856216262E-05
744,0.248,6.10410686104422E-05
745,0.249,6.30405448894892E-05
746,0.249,6.41553957340043E-05
747,0.249,6.39249331885951E-05
748,0.250,6.20815885284606E-05
749,0.250,6.04116036516764E-05
750,0.250,5.85221168494638E-05
751,0.251,5.65811909615298E-05
752,0.251,5.49172282216105E-05
753,0.251,5.51993752603333E-05
754,0.252,5.70069372876397E-05
755,0.252,5.86287340399495E-05
756,0.252,5.95103511634376E-05
757,0.253,5.97103335344396E-05
758,0.253,5.9365544139811E-05
759,0.253,5.86740324210931E-05
760,0.254,5.69885069017398E-05
761,0.254,5.82092525009079E-05
762,0.254,6.2704187589427E-05
763,0.255,6.86050351987686E-05
764,0.255,7.09508670692112E-05
765,0.255,6.70549195224394E-05
766,0.256,6.22739825658305E-05
